trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp1.png,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,7,7,7,,,,,,,,,False,46,107,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.9714345458740781,1,valid_win,568.3890787999999,72,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,8,8,8,,,,,,,,,False,47,108,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9398486440071054,1,valid_win,572.4540857000002,73,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,9,9,9,,,,,,,,,False,48,109,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.2733492935073323,1,valid_win,576.6360869,74,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,10,10,10,,,,,,,,,False,49,110,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.8908857846855726,1,valid_win,581.5841893000006,75,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,11,11,11,,,,,,,,,False,50,111,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.9604725938103365,1,valid_win,585.8998215000001,76,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,12,12,12,,,,,,,,,False,51,112,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5611164858627883,1,valid_win,589.8977752000001,77,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,13,13,13,,,,,,,,,False,52,113,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.6155243879591301,1,valid_win,593.9800303000002,78,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,14,14,14,,,,,,,,,False,53,114,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.973537206639333,1,valid_win,598.4618035000003,79,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,15,15,15,,,,,,,,,False,54,115,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.6523050222483411,1,valid_win,602.9770450000005,80,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,16,16,16,,,,,,,,,False,55,116,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.37306780315797183,1,valid_win,607.0586793000002,81,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,17,17,17,,,,,,,,,False,56,117,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.2683690084498661,1,valid_win,611.2074053000006,82,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,18,18,18,,,,,,,,,False,57,118,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.17389494880798972,0,invalid_lose,615.4894050000003,82,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,19,19,19,,,,,,,,,False,58,119,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.08637401297074399,0,invalid_lose,619.7548606,82,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,20,20,20,,,,,,,,,False,59,120,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.25695232439188476,1,valid_win,623.8553595000003,83,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
,,,exp1.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,694.9211703999999,59.0,4.041719400000147,"[(59.0, 4.041719400000147)]",59.0,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
,,,exp2.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,699.8822515000002,38.0,3.6769216000002416,"[(38.0, 3.6769216000002416)]",,38.0,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
,,,exp3.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,704.4465131999996,62.0,4.143381999999292,"[(62.0, 4.143381999999292)]",,,62.0,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
,,,exp4.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,709.4949422,65.0,2.511933100000533,"[(65.0, 2.511933100000533)]",,,,65.0,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,93,40,53,322.80509339999935,0,,,,,,,
