trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp3.png,estimation_exp4.png,estimation_exp1.png,estimation_exp2.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,5,5,5,,,,,,,,,False,44,105,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.9603959261544578,1,valid_win,605.1768683,65,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,6,6,6,,,,,,,,,False,45,106,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.2363959867290648,1,invalid_win,610.2438547000002,66,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,7,7,7,,,,,,,,,False,46,107,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.9984186122630362,0,valid_lose,616.3070484999998,66,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,8,8,8,,,,,,,,,False,47,108,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.22328255183100554,1,invalid_win,621.7376833999997,67,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,9,9,9,,,,,,,,,False,48,109,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.3536181353489354,1,valid_win,630.7516632999996,68,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,10,10,10,,,,,,,,,False,49,110,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5611476888647858,1,valid_win,636.5840247999995,69,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,11,11,11,,,,,,,,,False,50,111,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.1708752805762549,0,invalid_lose,641.4316794999995,69,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,12,12,12,,,,,,,,,False,51,112,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.6700517460082588,1,valid_win,646.6139616999999,70,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,13,13,13,,,,,,,,,False,52,113,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.31990602879476493,1,valid_win,651.4781834999994,71,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,14,14,14,,,,,,,,,False,53,114,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.012016327405623861,0,invalid_lose,657.6938388999997,71,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,15,15,15,,,,,,,,,False,54,115,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.8263185314170093,0,valid_lose,664.8418709999996,71,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,16,16,16,,,,,,,,,False,55,116,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.41321131450594806,1,valid_win,671.7555035999994,72,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,17,17,17,,,,,,,,,False,56,117,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.02803336456575789,1,invalid_win,679.9853573999999,73,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,18,18,18,,,,,,,,,False,57,118,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.60282299537328,1,valid_win,685.2020754999994,74,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,19,19,19,,,,,,,,,False,58,119,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.06738801682877893,1,invalid_win,692.8307236999999,75,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,20,20,20,,,,,,,,,False,59,120,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.42020938206803693,1,valid_win,698.1455956,76,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
,,,exp1.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,809.9663394999998,36.0,2.815765499999543,"[(36.0, 2.815765499999543)]",,,36.0,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
,,,exp2.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,823.7383735000003,74.0,1.424178600000232,"[(74.0, 1.424178600000232)]",,,,74.0,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
,,,exp3.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,826.0593825999995,27.0,2.096741300000758,"[(27.0, 2.096741300000758)]",27.0,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
,,,exp4.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,829.1047677999995,78.0,1.137306699999499,"[(78.0, 1.137306699999499)]",,78.0,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,81,47,34,365.016431,0,,,,,,,
